cafe_location,transaction_id,date_time,customer_id,item,item_quantity,net_price
Slurpie,CAF0010153,2/15/25 12:26,C8014,Hot Chocolate,1,3.99
Slushie,CAF0004623,2/15/25 12:32,C6349,Hot Chocolate,1,3.99
Slushie,CAF0004623,2/15/25 12:32,C6349,Pizza Slice,1,5.99
Slurpie,CAF0004623,2/15/25 12:32,C6349,Soda,1,2.99
Slushie,CAF0004464,2/15/25 12:35,C6298,Soup,2,5.99
Slushie,CAF0004464,2/15/25 12:35,C6298,Burger,1,10.99
Slushie,CAF0004464,2/15/25 12:35,C6298,Pizza Slice,2,5.99
Slurpie,CAF0006392,2/15/25 12:39,C6878,Hot Chocolate,1,3.99
Icee,CAF0006392,2/15/25 12:39,C6878,Soup,1,5.99
Slurpie,CAF0007625,2/15/25 12:43,C7250,Soup,1,5.99
Icee,CAF0018695,2/15/25 12:45,M1086,Pizza Slice,2,5.09
Slushie,CAF0018695,2/15/25 12:45,M1086,Soda,2,2.54
Icee,CAF0003837,2/15/25 12:46,C6121,Fries,1,4.99
Slushie,CAF0006712,2/15/25 12:46,C6973,Soda,1,2.99
Slushie,CAF0006712,2/15/25 12:46,C6973,Pizza Slice,2,5.99
Icee,CAF0020320,2/15/25 12:50,M1131,Breakfast Sandwich,2,6.67
Slurpie,CAF0006650,2/15/25 12:51,C6955,Breakfast Sandwich,2,7.85
Icee,CAF0006650,2/15/25 12:51,C6955,Soup,1,5.99
Slushie,CAF0010154,2/15/25 12:52,C8014,Coffee,2,3.99
Slurpie,CAF0000452,2/15/25 12:53,C5118,Soup,2,5.99
Slurpie,CAF0000452,2/15/25 12:53,C5118,Cookie,2,2.75
Slurpie,CAF0000452,2/15/25 12:53,C5118,Pizza Slice,1,5.99
Slurpie,CAF0019623,2/15/25 12:54,M1113,Breakfast Sandwich,2,6.67
Slurpie,CAF0019623,2/15/25 12:54,M1113,Pizza Slice,2,5.09
Slurpie,CAF0019623,2/15/25 12:54,M1113,Coffee,1,3.39
Icee,CAF0006711,2/15/25 13:00,C6973,Fries,1,4.99
Icee,CAF0006711,2/15/25 13:00,C6973,Coffee,1,3.99
Icee,CAF0017109,2/15/25 13:03,M1044,Pizza Slice,1,5.09
Slurpie,CAF0017109,2/15/25 13:03,M1044,Burger,1,9.34
Icee,CAF0017109,2/15/25 13:03,M1044,Breakfast Sandwich,1,6.67
Slushie,CAF0009560,2/15/25 13:04,C7833,Cookie,1,2.75
Slurpie,CAF0012957,2/15/25 13:05,C8868,Cookie,1,2.75
Slushie,CAF0012957,2/15/25 13:05,C8868,Fries,2,4.99
Slurpie,CAF0012957,2/15/25 13:05,C8868,Breakfast Sandwich,2,7.85
Slushie,CAF0021345,2/15/25 13:05,M1156,Soup,2,5.09
Slurpie,CAF0021345,2/15/25 13:05,M1156,Soda,2,2.54
Icee,CAF0021345,2/15/25 13:05,M1156,Fries,1,4.24
Icee,CAF0003424,2/15/25 13:16,C5998,Soup,1,5.99
Slurpie,CAF0003424,2/15/25 13:16,C5998,Burger,2,10.99
Slushie,CAF0003424,2/15/25 13:16,C5998,Cookie,1,2.75
Icee,CAF0015620,2/15/25 13:16,M1001,Pizza Slice,2,5.09
Icee,CAF0020321,2/15/25 13:17,M1131,Soup,1,5.09
Icee,CAF0003227,2/15/25 13:22,C5927,Pizza Slice,1,5.99
Slurpie,CAF0003227,2/15/25 13:22,C5927,Breakfast Sandwich,1,7.85
Slurpie,CAF0003227,2/15/25 13:22,C5927,Burger,2,10.99
Icee,CAF0014317,2/15/25 13:22,C9269,Pizza Slice,1,5.99
Slushie,CAF0009559,2/15/25 13:27,C7833,Cookie,2,2.75
Slurpie,CAF0009559,2/15/25 13:27,C7833,Burger,1,10.99
Slushie,CAF0014318,2/15/25 13:33,C9269,Soda,1,2.99
Icee,CAF0014318,2/15/25 13:33,C9269,Coffee,2,3.99
Slurpie,CAF0014318,2/15/25 13:33,C9269,Breakfast Sandwich,2,7.85
Slurpie,CAF0011350,2/15/25 13:37,C8369,Soup,1,5.99
Slushie,CAF0011350,2/15/25 13:37,C8369,Fries,1,4.99
Slurpie,CAF0017589,2/15/25 13:39,M1059,Hot Chocolate,1,3.39
Icee,CAF0017589,2/15/25 13:39,M1059,Soda,2,2.54
Slushie,CAF0011919,2/15/25 13:43,C8547,Breakfast Sandwich,2,7.85
Icee,CAF0011919,2/15/25 13:43,C8547,Burger,1,10.99
Icee,CAF0008669,2/15/25 13:52,C7575,Breakfast Sandwich,2,7.85
Icee,CAF0008669,2/15/25 13:52,C7575,Coffee,2,3.99
Slurpie,CAF0006745,2/15/25 14:02,C6982,Hot Chocolate,1,3.99
Icee,CAF0014839,2/15/25 14:03,C9413,Breakfast Sandwich,2,7.85
Slushie,CAF0014839,2/15/25 14:03,C9413,Cookie,1,2.75
Slurpie,CAF0014839,2/15/25 14:03,C9413,Coffee,1,3.99
Icee,CAF0002505,2/15/25 14:13,C5712,Hot Chocolate,2,3.99
Icee,CAF0002505,2/15/25 14:13,C5712,Pizza Slice,1,5.99
Icee,CAF0007887,2/15/25 14:16,C7335,Breakfast Sandwich,1,7.85
Icee,CAF0007887,2/15/25 14:16,C7335,Pizza Slice,1,5.99
Slushie,CAF0007887,2/15/25 14:16,C7335,Coffee,2,3.99
Slurpie,CAF0010775,2/15/25 14:23,C8201,Fries,2,4.99
Icee,CAF0010775,2/15/25 14:23,C8201,Soda,1,2.99
Slurpie,CAF0007886,2/15/25 14:40,C7335,Soup,1,5.99
Slushie,CAF0007886,2/15/25 14:40,C7335,Hot Chocolate,2,3.99
Slushie,CAF0004468,2/15/25 14:43,C6300,Burger,2,10.99
Icee,CAF0004468,2/15/25 14:43,C6300,Cookie,1,2.75
Slurpie,CAF0004468,2/15/25 14:43,C6300,Soup,1,5.99
Slushie,CAF0011295,2/15/25 14:50,C8356,Coffee,2,3.99
Slurpie,CAF0011295,2/15/25 14:50,C8356,Soup,1,5.99
Icee,CAF0013199,2/15/25 14:50,C8953,Pizza Slice,2,5.99
Slushie,CAF0013199,2/15/25 14:50,C8953,Coffee,1,3.99
Slurpie,CAF0023658,2/15/25 15:00,C9631,Cookie,2,2.75
Icee,CAF0006487,2/15/25 15:48,C6908,Cookie,2,2.75
Slushie,CAF0006487,2/15/25 15:48,C6908,Pizza Slice,1,5.99
Slurpie,CAF0007065,2/16/25 7:26,C7081,Cookie,2,2.75
Slushie,CAF0007363,2/16/25 7:45,C7166,Pizza Slice,2,5.99
Slushie,CAF0007363,2/16/25 7:45,C7166,Fries,1,4.99
Slurpie,CAF0007363,2/16/25 7:45,C7166,Coffee,1,3.99
Icee,CAF0010778,2/16/25 8:16,C8201,Hot Chocolate,1,3.99
Slurpie,CAF0010778,2/16/25 8:16,C8201,Pizza Slice,2,5.99
Slurpie,CAF0023197,2/16/25 8:22,M1209,Burger,1,9.34
Icee,CAF0018348,2/16/25 8:27,M1078,Coffee,2,3.39
Slushie,CAF0018348,2/16/25 8:27,M1078,Hot Chocolate,2,3.39
Slushie,CAF0023071,2/16/25 8:27,M1206,Soup,2,5.09
Slurpie,CAF0023071,2/16/25 8:27,M1206,Cookie,1,2.34
Slurpie,CAF0005085,2/16/25 8:32,C6492,Coffee,2,3.99
Slushie,CAF0005085,2/16/25 8:32,C6492,Breakfast Sandwich,2,7.85
Slushie,CAF0003125,2/16/25 8:34,C5899,Cookie,1,2.75
Slushie,CAF0003125,2/16/25 8:34,C5899,Soda,1,2.99
Icee,CAF0012572,2/16/25 8:35,C8750,Soda,1,2.99
Icee,CAF0012572,2/16/25 8:35,C8750,Coffee,1,3.99
Slurpie,CAF0012572,2/16/25 8:35,C8750,Breakfast Sandwich,2,7.85
Icee,CAF0019330,2/16/25 8:38,M1104,Burger,1,9.34
Slurpie,CAF0008525,2/16/25 8:44,C7533,Hot Chocolate,1,3.99
Icee,CAF0008525,2/16/25 8:44,C7533,Pizza Slice,2,5.99
Slurpie,CAF0014634,2/16/25 8:45,C9361,Fries,1,4.99
Icee,CAF0014634,2/16/25 8:45,C9361,Cookie,1,2.75
Slushie,CAF0010237,2/16/25 8:49,C8044,Pizza Slice,2,5.99
Slushie,CAF0010237,2/16/25 8:49,C8044,Soup,1,5.99
Slushie,CAF0022027,2/16/25 8:49,M1178,Burger,2,9.34
Slurpie,CAF0022027,2/16/25 8:49,M1178,Soda,1,2.54
Icee,CAF0012167,2/16/25 8:51,C8624,Coffee,1,3.99
Icee,CAF0012167,2/16/25 8:51,C8624,Burger,2,10.99
Icee,CAF0006665,2/16/25 8:53,C6958,Cookie,1,2.75
Slushie,CAF0006665,2/16/25 8:53,C6958,Coffee,1,3.99
Slushie,CAF0003704,2/16/25 8:54,C6085,Hot Chocolate,1,3.99
Slurpie,CAF0003704,2/16/25 8:54,C6085,Breakfast Sandwich,2,7.85
Icee,CAF0007364,2/16/25 8:55,C7166,Soda,2,2.99
Slurpie,CAF0007364,2/16/25 8:55,C7166,Cookie,1,2.75
Slushie,CAF0007364,2/16/25 8:55,C7166,Hot Chocolate,2,3.99
Slurpie,CAF0023072,2/16/25 9:07,M1206,Fries,2,4.24
Icee,CAF0023072,2/16/25 9:07,M1206,Pizza Slice,1,5.09
Slurpie,CAF0023072,2/16/25 9:07,M1206,Burger,1,9.34
Slurpie,CAF0014069,2/16/25 9:10,C9189,Coffee,1,3.99
Icee,CAF0014069,2/16/25 9:10,C9189,Fries,2,4.99
Icee,CAF0010159,2/16/25 9:11,C8015,Fries,1,4.99
Icee,CAF0010159,2/16/25 9:11,C8015,Hot Chocolate,2,3.99
Slushie,CAF0010159,2/16/25 9:11,C8015,Pizza Slice,2,5.99
Icee,CAF0012040,2/16/25 9:12,C8588,Cookie,2,2.75
Slushie,CAF0012040,2/16/25 9:12,C8588,Soup,2,5.99
Slurpie,CAF0012040,2/16/25 9:12,C8588,Hot Chocolate,2,3.99
Slurpie,CAF0016002,2/16/25 9:16,M1012,Coffee,2,3.39
Icee,CAF0016002,2/16/25 9:16,M1012,Soup,2,5.09
Slurpie,CAF0022360,2/16/25 9:16,M1188,Pizza Slice,1,5.09
Slurpie,CAF0022360,2/16/25 9:16,M1188,Soup,2,5.09
Slurpie,CAF0014362,2/16/25 9:21,C9278,Coffee,2,3.99
Slurpie,CAF0018347,2/16/25 9:25,M1078,Cookie,2,2.34
Icee,CAF0018347,2/16/25 9:25,M1078,Pizza Slice,2,5.09
Slurpie,CAF0018347,2/16/25 9:25,M1078,Soda,1,2.54
Slurpie,CAF0020885,2/16/25 9:25,M1146,Fries,2,4.24
Slushie,CAF0020885,2/16/25 9:25,M1146,Soda,1,2.54
Icee,CAF0020885,2/16/25 9:25,M1146,Pizza Slice,2,5.09
Icee,CAF0011868,2/16/25 9:26,C8530,Burger,1,10.99
Slushie,CAF0011868,2/16/25 9:26,C8530,Breakfast Sandwich,2,7.85
Slushie,CAF0011868,2/16/25 9:26,C8530,Soup,2,5.99
Slushie,CAF0001993,2/16/25 9:31,C5551,Cookie,1,2.75
Slushie,CAF0001993,2/16/25 9:31,C5551,Breakfast Sandwich,1,7.85
Slurpie,CAF0001993,2/16/25 9:31,C5551,Fries,1,4.99
Slushie,CAF0004072,2/16/25 9:32,C6187,Coffee,2,3.99
Icee,CAF0012573,2/16/25 9:36,C8750,Cookie,1,2.75
Slushie,CAF0012573,2/16/25 9:36,C8750,Soup,1,5.99
Slurpie,CAF0012573,2/16/25 9:36,C8750,Pizza Slice,2,5.99
Icee,CAF0022359,2/16/25 9:37,M1188,Soda,2,2.54
Slurpie,CAF0022359,2/16/25 9:37,M1188,Hot Chocolate,2,3.39
Slurpie,CAF0022359,2/16/25 9:37,M1188,Burger,2,9.34
Slushie,CAF0001892,2/16/25 9:38,C5524,Fries,1,4.99
Slushie,CAF0001992,2/16/25 9:38,C5551,Breakfast Sandwich,1,7.85
Icee,CAF0001992,2/16/25 9:38,C5551,Cookie,2,2.75
Icee,CAF0005208,2/16/25 9:38,C6533,Soda,2,2.99
Icee,CAF0005208,2/16/25 9:38,C6533,Coffee,1,3.99
Slushie,CAF0005208,2/16/25 9:38,C6533,Soup,1,5.99
Icee,CAF0017935,2/16/25 9:38,M1068,Breakfast Sandwich,2,6.67
Icee,CAF0017935,2/16/25 9:38,M1068,Soda,2,2.54
Icee,CAF0023444,2/16/25 9:39,M1215,Breakfast Sandwich,1,6.67
Slurpie,CAF0023444,2/16/25 9:39,M1215,Coffee,1,3.39
Icee,CAF0023444,2/16/25 9:39,M1215,Burger,1,9.34
Slurpie,CAF0005730,2/16/25 9:40,C6686,Burger,2,10.99
Icee,CAF0005730,2/16/25 9:40,C6686,Hot Chocolate,2,3.99
Icee,CAF0005730,2/16/25 9:40,C6686,Fries,1,4.99
Slushie,CAF0012806,2/16/25 9:40,C8815,Pizza Slice,2,5.99
Slurpie,CAF0009420,2/16/25 9:41,C7782,Coffee,2,3.99
Slurpie,CAF0022026,2/16/25 9:41,M1178,Fries,1,4.24
Slushie,CAF0022026,2/16/25 9:41,M1178,Breakfast Sandwich,2,6.67
Slushie,CAF0000645,2/16/25 9:43,C5176,Cookie,2,2.75
Icee,CAF0005729,2/16/25 9:48,C6686,Fries,2,4.99
Slushie,CAF0012041,2/16/25 9:48,C8588,Hot Chocolate,2,3.99
Slurpie,CAF0008891,2/16/25 9:52,C7636,Pizza Slice,1,5.99
Icee,CAF0008891,2/16/25 9:52,C7636,Fries,1,4.99
Icee,CAF0012666,2/16/25 9:52,C8778,Pizza Slice,2,5.99
Icee,CAF0012666,2/16/25 9:52,C8778,Soda,2,2.99
Slushie,CAF0012666,2/16/25 9:52,C8778,Fries,2,4.99
Icee,CAF0015085,2/16/25 10:03,C9486,Cookie,2,2.75
Slurpie,CAF0015085,2/16/25 10:03,C9486,Coffee,1,3.99
Icee,CAF0022528,2/16/25 10:04,M1194,Burger,2,9.34
Slurpie,CAF0022528,2/16/25 10:04,M1194,Coffee,1,3.39
Slurpie,CAF0008327,2/16/25 10:06,C7477,Soup,2,5.99
Slushie,CAF0008327,2/16/25 10:06,C7477,Pizza Slice,2,5.99
Icee,CAF0008327,2/16/25 10:06,C7477,Cookie,1,2.75
Slushie,CAF0017812,2/16/25 10:09,M1064,Soda,1,2.54
Slurpie,CAF0017812,2/16/25 10:09,M1064,Pizza Slice,2,5.09
Icee,CAF0006666,2/16/25 10:10,C6958,Soup,1,5.99
Slurpie,CAF0000045,2/16/25 10:11,C5011,Breakfast Sandwich,2,7.85
Slushie,CAF0000045,2/16/25 10:11,C5011,Soup,2,5.99
Slurpie,CAF0020727,2/16/25 10:14,M1142,Hot Chocolate,1,3.39
Slushie,CAF0020727,2/16/25 10:14,M1142,Fries,1,4.24
Slushie,CAF0020727,2/16/25 10:14,M1142,Soup,2,5.09
Icee,CAF0020886,2/16/25 10:15,M1146,Soda,1,2.54
Slushie,CAF0020886,2/16/25 10:15,M1146,Burger,2,9.34
Icee,CAF0009133,2/16/25 10:18,C7703,Cookie,2,2.75
Icee,CAF0003124,2/16/25 10:23,C5899,Coffee,1,3.99
Slushie,CAF0008328,2/16/25 10:26,C7477,Coffee,2,3.99
Slurpie,CAF0008328,2/16/25 10:26,C7477,Cookie,2,2.75
Icee,CAF0013667,2/16/25 10:27,C9082,Coffee,1,3.99
Slurpie,CAF0013667,2/16/25 10:27,C9082,Fries,2,4.99
Slurpie,CAF0014070,2/16/25 10:29,C9189,Burger,2,10.99
Slurpie,CAF0004073,2/16/25 10:30,C6187,Pizza Slice,2,5.99
Slurpie,CAF0008551,2/16/25 10:30,C7539,Burger,1,10.99
Slushie,CAF0008551,2/16/25 10:30,C7539,Hot Chocolate,2,3.99
Slurpie,CAF0014873,2/16/25 10:34,C9424,Hot Chocolate,2,3.99
Icee,CAF0020726,2/16/25 10:36,M1142,Fries,1,4.24
Slurpie,CAF0020726,2/16/25 10:36,M1142,Soup,1,5.09
Icee,CAF0020726,2/16/25 10:36,M1142,Pizza Slice,1,5.09
Slurpie,CAF0019656,2/16/25 10:37,M1114,Pizza Slice,2,5.09
Icee,CAF0019656,2/16/25 10:37,M1114,Hot Chocolate,2,3.39
Slushie,CAF0019656,2/16/25 10:37,M1114,Soup,2,5.09
Icee,CAF0002019,2/16/25 10:40,C5557,Cookie,2,2.75
Slurpie,CAF0002019,2/16/25 10:40,C5557,Burger,1,10.99
Icee,CAF0002019,2/16/25 10:40,C5557,Fries,1,4.99
Icee,CAF0002851,2/16/25 10:46,C5821,Burger,1,10.99
Slurpie,CAF0009160,2/16/25 10:48,C7711,Soup,2,5.99
Slurpie,CAF0012594,2/16/25 10:48,C8754,Coffee,2,3.99
Icee,CAF0012594,2/16/25 10:48,C8754,Hot Chocolate,2,3.99
Slushie,CAF0012594,2/16/25 10:48,C8754,Fries,2,4.99
Slushie,CAF0010772,2/16/25 10:50,C8200,Cookie,1,2.75
Icee,CAF0003649,2/16/25 10:52,C6066,Burger,1,10.99
Icee,CAF0003131,2/16/25 10:53,C5900,Breakfast Sandwich,1,7.85
Icee,CAF0003131,2/16/25 10:53,C5900,Pizza Slice,2,5.99
Slurpie,CAF0003131,2/16/25 10:53,C5900,Soup,2,5.99
Slurpie,CAF0003956,2/16/25 10:53,C6151,Cookie,2,2.75
Slushie,CAF0003956,2/16/25 10:53,C6151,Fries,1,4.99
Slurpie,CAF0009651,2/16/25 10:53,C7856,Breakfast Sandwich,1,7.85
Icee,CAF0014392,2/16/25 10:55,C9285,Fries,1,4.99
Slurpie,CAF0014392,2/16/25 10:55,C9285,Burger,2,10.99
Slushie,CAF0014392,2/16/25 10:55,C9285,Cookie,1,2.75
Slurpie,CAF0014633,2/16/25 10:55,C9361,Soda,2,2.99
Slurpie,CAF0012341,2/16/25 10:58,C8679,Fries,2,4.99
Slurpie,CAF0012341,2/16/25 10:58,C8679,Soup,1,5.99
Slurpie,CAF0014650,2/16/25 10:58,C9367,Breakfast Sandwich,1,7.85
Slushie,CAF0014650,2/16/25 10:58,C9367,Hot Chocolate,1,3.99
Slushie,CAF0003140,2/16/25 10:59,C5902,Cookie,2,2.75
Slurpie,CAF0017811,2/16/25 10:59,M1064,Soup,2,5.09
Slurpie,CAF0022319,2/16/25 11:03,M1186,Fries,2,4.24
Slushie,CAF0022319,2/16/25 11:03,M1186,Hot Chocolate,1,3.39
Icee,CAF0022319,2/16/25 11:03,M1186,Pizza Slice,1,5.09
Slurpie,CAF0001893,2/16/25 11:06,C5524,Soda,1,2.99
Slurpie,CAF0000046,2/16/25 11:12,C5011,Burger,1,10.99
Slurpie,CAF0012587,2/16/25 11:14,C8752,Fries,2,4.99
Icee,CAF0012587,2/16/25 11:14,C8752,Cookie,2,2.75
Slurpie,CAF0012587,2/16/25 11:14,C8752,Soda,1,2.99
Slushie,CAF0014046,2/16/25 11:14,C9183,Burger,2,10.99
Icee,CAF0014046,2/16/25 11:14,C9183,Cookie,2,2.75
Slushie,CAF0010777,2/16/25 11:18,C8201,Burger,2,10.99
Slurpie,CAF0010777,2/16/25 11:18,C8201,Pizza Slice,2,5.99
Slurpie,CAF0013814,2/16/25 11:18,C9121,Burger,2,10.99
Slurpie,CAF0022186,2/16/25 11:19,M1183,Pizza Slice,2,5.09
Slurpie,CAF0011787,2/16/25 11:20,C8502,Coffee,1,3.99
Slurpie,CAF0011787,2/16/25 11:20,C8502,Cookie,2,2.75
Slushie,CAF0014872,2/16/25 11:20,C9424,Soup,2,5.99
Icee,CAF0014872,2/16/25 11:20,C9424,Soda,1,2.99
Icee,CAF0010337,2/16/25 11:21,C8070,Cookie,1,2.75
Slurpie,CAF0015254,2/16/25 11:22,C9535,Cookie,1,2.75
Slushie,CAF0015254,2/16/25 11:22,C9535,Pizza Slice,2,5.99
Slurpie,CAF0022821,2/16/25 11:22,M1201,Cookie,2,2.34
Slushie,CAF0022821,2/16/25 11:22,M1201,Pizza Slice,1,5.09
Slushie,CAF0019331,2/16/25 11:23,M1104,Soda,2,2.54
Icee,CAF0019497,2/16/25 11:24,M1109,Coffee,1,3.39
Icee,CAF0019497,2/16/25 11:24,M1109,Hot Chocolate,1,3.39
Icee,CAF0011018,2/16/25 11:25,C8266,Burger,2,10.99
Slushie,CAF0009419,2/16/25 11:26,C7782,Soda,1,2.99
Slushie,CAF0009419,2/16/25 11:26,C7782,Fries,2,4.99
Icee,CAF0018032,2/16/25 11:29,M1070,Pizza Slice,2,5.09
Slurpie,CAF0015515,2/16/25 11:33,C9609,Hot Chocolate,1,3.99
Icee,CAF0015515,2/16/25 11:33,C9609,Coffee,2,3.99
Icee,CAF0015515,2/16/25 11:33,C9609,Cookie,1,2.75
Slurpie,CAF0013833,2/16/25 11:34,C9128,Fries,1,4.99
Slushie,CAF0013833,2/16/25 11:34,C9128,Breakfast Sandwich,1,7.85
Slushie,CAF0016987,2/16/25 11:34,M1041,Cookie,2,2.34
Slurpie,CAF0016987,2/16/25 11:34,M1041,Fries,1,4.24
Slushie,CAF0016987,2/16/25 11:34,M1041,Soup,2,5.09
Slushie,CAF0008466,2/16/25 11:36,C7515,Burger,1,10.99
Icee,CAF0018903,2/16/25 11:36,M1091,Soup,1,5.09
Slurpie,CAF0018903,2/16/25 11:36,M1091,Breakfast Sandwich,1,6.67
Slushie,CAF0022219,2/16/25 11:36,M1184,Hot Chocolate,2,3.39
Slushie,CAF0019657,2/16/25 11:37,M1114,Coffee,1,3.39
Slushie,CAF0019657,2/16/25 11:37,M1114,Fries,1,4.24
Slurpie,CAF0019657,2/16/25 11:37,M1114,Soda,1,2.54
Slushie,CAF0005846,2/16/25 11:40,C6721,Coffee,1,3.99
Slurpie,CAF0012168,2/16/25 11:42,C8624,Hot Chocolate,1,3.99
Icee,CAF0012168,2/16/25 11:42,C8624,Coffee,2,3.99
Slushie,CAF0012168,2/16/25 11:42,C8624,Soda,1,2.99
Icee,CAF0009095,2/16/25 11:43,C7694,Fries,1,4.99
Slushie,CAF0009095,2/16/25 11:43,C7694,Soda,2,2.99
Slushie,CAF0009095,2/16/25 11:43,C7694,Hot Chocolate,1,3.99
Slushie,CAF0023445,2/16/25 11:45,M1215,Hot Chocolate,1,3.39
Icee,CAF0003267,2/16/25 11:48,C5940,Pizza Slice,1,5.99
Slurpie,CAF0003267,2/16/25 11:48,C5940,Hot Chocolate,1,3.99
Icee,CAF0015084,2/16/25 11:48,C9486,Cookie,1,2.75
Slurpie,CAF0008027,2/16/25 11:49,C7378,Soup,1,5.99
Slurpie,CAF0020925,2/16/25 11:51,M1147,Fries,1,4.24
Slushie,CAF0020925,2/16/25 11:51,M1147,Pizza Slice,1,5.09
Icee,CAF0002018,2/16/25 11:52,C5557,Fries,1,4.99
Icee,CAF0002018,2/16/25 11:52,C5557,Soup,1,5.99
Icee,CAF0002018,2/16/25 11:52,C5557,Coffee,2,3.99
Icee,CAF0002852,2/16/25 11:52,C5821,Burger,2,10.99
Slushie,CAF0009022,2/16/25 11:52,C7672,Cookie,2,2.75
Slushie,CAF0009134,2/16/25 11:54,C7703,Breakfast Sandwich,2,7.85
Slurpie,CAF0009134,2/16/25 11:54,C7703,Coffee,1,3.99
Icee,CAF0020926,2/16/25 11:55,M1147,Soup,1,5.09
Slurpie,CAF0005209,2/16/25 11:56,C6533,Breakfast Sandwich,2,7.85
Slurpie,CAF0005209,2/16/25 11:56,C6533,Pizza Slice,1,5.99
Slurpie,CAF0005209,2/16/25 11:56,C6533,Soda,2,2.99
Slurpie,CAF0008465,2/16/25 11:56,C7515,Breakfast Sandwich,2,7.85
Slurpie,CAF0008465,2/16/25 11:56,C7515,Pizza Slice,1,5.99
Slushie,CAF0015255,2/16/25 11:57,C9535,Cookie,1,2.75
Icee,CAF0015255,2/16/25 11:57,C9535,Burger,1,10.99
Slurpie,CAF0015255,2/16/25 11:57,C9535,Soup,2,5.99
Slurpie,CAF0005881,2/16/25 12:01,C6731,Cookie,2,2.75
Icee,CAF0006247,2/16/25 12:01,C6835,Soup,1,5.99
Slurpie,CAF0006247,2/16/25 12:01,C6835,Breakfast Sandwich,2,7.85
Slushie,CAF0009742,2/16/25 12:03,C7885,Burger,2,10.99
Slurpie,CAF0009742,2/16/25 12:03,C7885,Soup,1,5.99
Slushie,CAF0009742,2/16/25 12:03,C7885,Breakfast Sandwich,1,7.85
Slushie,CAF0002894,2/16/25 12:04,C5831,Fries,2,4.99
Slurpie,CAF0002894,2/16/25 12:04,C5831,Breakfast Sandwich,1,7.85
Icee,CAF0002894,2/16/25 12:04,C5831,Soup,1,5.99
Slushie,CAF0017624,2/16/25 12:08,M1060,Soup,1,5.09
Slurpie,CAF0017624,2/16/25 12:08,M1060,Burger,1,9.34
Icee,CAF0017624,2/16/25 12:08,M1060,Pizza Slice,2,5.09
Slurpie,CAF0021097,2/16/25 12:09,M1151,Burger,2,9.34
Slushie,CAF0021097,2/16/25 12:09,M1151,Pizza Slice,2,5.09
Icee,CAF0013576,2/16/25 12:10,C9056,Pizza Slice,2,5.99
Slushie,CAF0013576,2/16/25 12:10,C9056,Coffee,2,3.99
Icee,CAF0013576,2/16/25 12:10,C9056,Soup,2,5.99
Slurpie,CAF0008657,2/16/25 12:16,C7569,Burger,2,10.99
Icee,CAF0008657,2/16/25 12:16,C7569,Pizza Slice,1,5.99
Slurpie,CAF0008657,2/16/25 12:16,C7569,Coffee,2,3.99
Icee,CAF0005086,2/16/25 12:17,C6492,Coffee,2,3.99
Slushie,CAF0005086,2/16/25 12:17,C6492,Soup,1,5.99
Slurpie,CAF0014651,2/16/25 12:17,C9367,Cookie,1,2.75
Slurpie,CAF0014651,2/16/25 12:17,C9367,Breakfast Sandwich,2,7.85
Slushie,CAF0014651,2/16/25 12:17,C9367,Hot Chocolate,1,3.99
Slurpie,CAF0002199,2/16/25 12:18,C5613,Breakfast Sandwich,1,7.85
Slushie,CAF0002199,2/16/25 12:18,C5613,Hot Chocolate,2,3.99
Slushie,CAF0002199,2/16/25 12:18,C5613,Coffee,1,3.99
Slurpie,CAF0010238,2/16/25 12:18,C8044,Burger,2,10.99
Slushie,CAF0012593,2/16/25 12:21,C8754,Coffee,2,3.99
Icee,CAF0021301,2/16/25 12:21,M1155,Coffee,2,3.39
Slushie,CAF0021301,2/16/25 12:21,M1155,Soda,1,2.54
Slurpie,CAF0021301,2/16/25 12:21,M1155,Soup,1,5.09
Slurpie,CAF0003139,2/16/25 12:22,C5902,Fries,2,4.99
Slurpie,CAF0003139,2/16/25 12:22,C5902,Soda,2,2.99
Slushie,CAF0003139,2/16/25 12:22,C5902,Cookie,1,2.75
Icee,CAF0005397,2/16/25 12:22,C6584,Fries,1,4.99
Slushie,CAF0005397,2/16/25 12:22,C6584,Pizza Slice,2,5.99
Slushie,CAF0005397,2/16/25 12:22,C6584,Burger,1,10.99
Icee,CAF0023113,2/16/25 12:22,M1207,Fries,1,4.24
Slushie,CAF0023113,2/16/25 12:22,M1207,Burger,2,9.34
Slushie,CAF0023113,2/16/25 12:22,M1207,Coffee,1,3.39
Slushie,CAF0008026,2/16/25 12:23,C7378,Pizza Slice,2,5.99
Slurpie,CAF0008151,2/16/25 12:23,C7415,Coffee,2,3.99
Icee,CAF0008151,2/16/25 12:23,C7415,Soup,1,5.99
Icee,CAF0013129,2/16/25 12:23,C8925,Burger,1,10.99
Slushie,CAF0014361,2/16/25 12:23,C9278,Cookie,1,2.75
Icee,CAF0014361,2/16/25 12:23,C9278,Pizza Slice,1,5.99
Icee,CAF0017623,2/16/25 12:23,M1060,Soda,2,2.54
Slushie,CAF0017623,2/16/25 12:23,M1060,Pizza Slice,1,5.09
Slurpie,CAF0012129,2/16/25 12:27,C8611,Fries,1,4.99
Icee,CAF0012129,2/16/25 12:27,C8611,Cookie,2,2.75
Icee,CAF0012129,2/16/25 12:27,C8611,Soda,1,2.99
Slurpie,CAF0022218,2/16/25 12:30,M1184,Fries,2,4.24
